decIngresoFam_Ficha;quintil_correcto;new_quintil
360.0;1;1
400.0;1;1
200.0;1;1
360.0;1;1
600.0;2;2
200.0;1;1
380.0;1;1
300.0;1;1
100.0;1;1
400.0;1;1
400.0;1;1
100.0;1;1
527.0;2;2
700.0;2;2
400.0;1;1
20.0;1;1
950.0;3;3
100.0;1;1
360.0;1;1
300.0;1;1
600.0;2;2
817.0;3;3
300.0;1;1
700.0;2;2
200.0;1;1
300.0;1;1
800.0;2;2
700.0;2;2
650.0;2;2
400.0;1;1
950.0;3;3
500.0;2;2
100.0;1;1
400.0;1;1
0.0;0;0
300.0;1;1
400.0;1;1
420.0;2;2
600.0;2;2
400.0;1;1
450.0;2;2
200.0;1;1
400.0;1;1
600.0;2;2
150.0;1;1
700.0;2;2
800.0;2;2
240.0;1;1
400.0;1;1
600.0;2;2
350.0;1;1
100.0;1;1
400.0;1;1
300.0;1;1
200.0;1;1
400.0;1;1
100.0;1;1
200.0;1;1
300.0;1;1
300.0;1;1
500.0;2;2
420.0;2;2
400.0;1;1
250.0;1;1
536.0;2;2
150.0;1;1
300.0;1;1
950.0;3;3
200.0;1;1
260.0;1;1
200.0;1;1
500.0;2;2
500.0;2;2
100.0;1;1
300.0;1;1
400.0;1;1
400.0;1;1
800.0;2;2
500.0;2;2
30.0;1;1
35.0;1;1
250.0;1;1
300.0;1;1
400.0;1;1
80.0;1;1
500.0;2;2
200.0;1;1
950.0;3;3
300.0;1;1
200.0;1;1
400.0;1;1
600.0;2;2
500.0;2;2
400.0;1;1
450.0;2;2
500.0;2;2
100.0;1;1
0.0;0;0
425.0;2;2
400.0;1;1
950.0;3;3
40.0;1;1
400.0;1;1
100.0;1;1
200.0;1;1
500.0;2;2
150.0;1;1
600.0;2;2
450.0;2;2
900.0;3;3
950.0;3;3
425.0;2;2
250.0;1;1
360.0;1;1
450.0;2;2
0.0;0;0
120.0;1;1
100.0;1;1
400.0;1;1
300.0;1;1
450.0;2;2
800.0;2;2
425.0;2;2
600.0;2;2
200.0;1;1
20.0;1;1
500.0;2;2
950.0;3;3
40.0;1;1
300.0;1;1
400.0;1;1
400.0;1;1
40.0;1;1
300.0;1;1
400.0;1;1
500.0;2;2
425.0;2;2
300.0;1;1
50.0;1;1
400.0;1;1
200.0;1;1
450.0;2;2
20.0;1;1
400.0;1;1
700.0;2;2
750.0;2;2
1200.0;3;3
210.0;1;1
400.0;1;1
250.0;1;1
300.0;1;1
400.0;1;1
870.0;3;3
350.0;1;1
600.0;2;2
450.0;2;2
100.0;1;1
400.0;1;1
425.0;2;2
600.0;2;2
100.0;1;1
400.0;1;1
100.0;1;1
100.0;1;1
300.0;1;1
800.0;2;2
425.0;2;2
100.0;1;1
400.0;1;1
100.0;1;1
400.0;1;1
400.0;1;1
1200.0;3;3
300.0;1;1
425.0;2;2
60.0;1;1
400.0;1;1
70.0;1;1
30.0;1;1
400.0;1;1
200.0;1;1
40.0;1;1
150.0;1;1
500.0;2;2
425.0;2;2
850.0;3;3
150.0;1;1
400.0;1;1
500.0;2;2
300.0;1;1
850.0;3;3
600.0;2;2
600.0;2;2
1200.0;3;3
400.0;1;1
50.0;1;1
320.0;1;1
100.0;1;1
600.0;2;2
700.0;2;2
200.0;1;1
300.0;1;1
500.0;2;2
10.0;1;1
500.0;2;2
300.0;1;1
700.0;2;2
480.0;2;2
450.0;2;2
20.0;1;1
300.0;1;1
600.0;2;2
600.0;2;2
200.0;1;1
180.0;1;1
250.0;1;1
50.0;1;1
600.0;2;2
400.0;1;1
500.0;2;2
800.0;2;2
100.0;1;1
200.0;1;1
100.0;1;1
500.0;2;2
400.0;1;1
1200.0;3;3
400.0;1;1
800.0;2;2
450.0;2;2
100.0;1;1
20.0;1;1
900.0;3;3
200.0;1;1
500.0;2;2
700.0;2;2
400.0;1;1
300.0;1;1
300.0;1;1
700.0;2;2
700.0;2;2
500.0;2;2
370.0;1;1
400.0;1;1
600.0;2;2
500.0;2;2
100.0;1;1
120.0;1;1
450.0;2;2
600.0;2;2
135.0;1;1
700.0;2;2
100.0;1;1
400.0;1;1
150.0;1;1
400.0;1;1
850.0;3;3
400.0;1;1
250.0;1;1
100.0;1;1
200.0;1;1
800.0;2;2
700.0;2;2
500.0;2;2
50.0;1;1
500.0;2;2
450.0;2;2
400.0;1;1
0.0;0;0
400.0;1;1
400.0;1;1
400.0;1;1
400.0;1;1
30.0;1;1
300.0;1;1
500.0;2;2
500.0;2;2
400.0;1;1
450.0;2;2
300.0;1;1
560.0;2;2
200.0;1;1
400.0;1;1
300.0;1;1
400.0;1;1
400.0;1;1
320.0;1;1
500.0;2;2
600.0;2;2
300.0;1;1
500.0;2;2
400.0;1;1
600.0;2;2
225.0;1;1
120.0;1;1
110.0;1;1
200.0;1;1
300.0;1;1
400.0;1;1
50.0;1;1
400.0;1;1
600.0;2;2
300.0;1;1
300.0;1;1
400.0;1;1
300.0;1;1
400.0;1;1
400.0;1;1
480.0;2;2
400.0;1;1
480.0;2;2
400.0;1;1
420.0;2;2
400.0;1;1
500.0;2;2
20.0;1;1
200.0;1;1
300.0;1;1
200.0;1;1
240.0;1;1
100.0;1;1
400.0;1;1
350.0;1;1
600.0;2;2
850.0;3;3
450.0;2;2
200.0;1;1
400.0;1;1
499.0;2;2
600.0;2;2
500.0;2;2
600.0;2;2
220.0;1;1
100.0;1;1
0.0;0;0
400.0;1;1
400.0;1;1
400.0;1;1
250.0;1;1
400.0;1;1
240.0;1;1
100.0;1;1
250.0;1;1
500.0;2;2
400.0;1;1
100.0;1;1
400.0;1;1
200.0;1;1
200.0;1;1
300.0;1;1
300.0;1;1
800.0;2;2
400.0;1;1
400.0;1;1
450.0;2;2
425.0;2;2
200.0;1;1
400.0;1;1
150.0;1;1
70.0;1;1
40.0;1;1
100.0;1;1
100.0;1;1
400.0;1;1
150.0;1;1
400.0;1;1
500.0;2;2
300.0;1;1
50.0;1;1
100.0;1;1
380.0;1;1
200.0;1;1
1200.0;3;3
700.0;2;2
55.0;1;1
150.0;1;1
50.0;1;1
30.0;1;1
60.0;1;1
400.0;1;1
200.0;1;1
120.0;1;1
600.0;2;2
800.0;2;2
100.0;1;1
514.0;2;2
100.0;1;1
20.0;1;1
250.0;1;1
900.0;3;3
70.0;1;1
300.0;1;1
0.0;0;0
100.0;1;1
700.0;2;2
0.0;0;0
400.0;1;1
800.0;2;2
400.0;1;1
500.0;2;2
900.0;3;3
50.0;1;1
400.0;1;1
100.0;1;1
400.0;1;1
500.0;2;2
500.0;2;2
400.0;1;1
500.0;2;2
200.0;1;1
100.0;1;1
300.0;1;1
200.0;1;1
360.0;1;1
800.0;2;2
600.0;2;2
500.0;2;2
0.0;0;0
350.0;1;1
100.0;1;1
100.0;1;1
890.0;3;3
400.0;1;1
500.0;2;2
400.0;1;1
250.0;1;1
0.0;0;0
100.0;1;1
723.0;2;2
700.0;2;2
400.0;1;1
250.0;1;1
400.0;1;1
200.0;1;1
500.0;2;2
500.0;2;2
500.0;2;2
400.0;1;1
500.0;2;2
200.0;1;1
250.0;1;1
400.0;1;1
900.0;3;3
300.0;1;1
600.0;2;2
400.0;1;1
300.0;1;1
1219.33;4;4
1556.73;4;4
1587.72;4;4
1311.5;4;4
1205.87;4;4
1499.27;4;4
1533.64;4;4
1369.58;4;4
1444.78;4;4
1585.71;4;4
1445.12;4;4
1267.23;4;4
1584.18;4;4
1429.61;4;4
1230.57;4;4
1574.41;4;4
1335.3;4;4
1574.15;4;4
1243.38;4;4
1351.55;4;4
1282.23;4;4
1436.07;4;4
1289.22;4;4
1441.73;4;4
1461.92;4;4
1578.4;4;4
1228.62;4;4
1469.01;4;4
1579.0;4;4
1576.78;4;4
1291.57;4;4
1235.24;4;4
1411.59;4;4
1258.95;4;4
1367.45;4;4
1221.46;4;4
1359.76;4;4
1450.54;4;4
1267.76;4;4
1464.14;4;4
1468.39;4;4
1348.37;4;4
1556.63;4;4
1512.26;4;4
1426.28;4;4
1381.29;4;4
1200.88;4;4
1323.43;4;4
1433.63;4;4
1441.94;4;4
1351.81;4;4
1234.66;4;4
1297.73;4;4
1508.99;4;4
1237.52;4;4
1466.33;4;4
1229.81;4;4
1464.73;4;4
1390.45;4;4
1446.08;4;4
1256.38;4;4
1423.99;4;4
1513.72;4;4
1276.44;4;4
1329.12;4;4
1265.14;4;4
1283.17;4;4
1279.32;4;4
1325.05;4;4
1493.91;4;4
1515.23;4;4
1579.8;4;4
1500.9;4;4
1568.66;4;4
1588.36;4;4
1531.09;4;4
1420.83;4;4
1362.96;4;4
1239.24;4;4
1458.18;4;4
1552.07;4;4
1255.41;4;4
1471.99;4;4
1395.18;4;4
1555.96;4;4
1586.55;4;4
1370.41;4;4
1444.69;4;4
1403.04;4;4
1469.43;4;4
1596.25;4;4
1436.61;4;4
1300.58;4;4
1403.25;4;4
1411.01;4;4
1565.1;4;4
1401.26;4;4
1578.39;4;4
1513.1;4;4
1202.2;4;4
1538.49;4;4
1406.24;4;4
1410.95;4;4
1340.0;4;4
1539.3;4;4
1306.18;4;4
1530.59;4;4
1355.01;4;4
1346.46;4;4
1489.62;4;4
1286.43;4;4
1475.65;4;4
1473.95;4;4
1368.02;4;4
1532.14;4;4
1463.62;4;4
1467.57;4;4
1305.36;4;4
1581.33;4;4
1314.23;4;4
1386.82;4;4
1243.71;4;4
1409.18;4;4
1363.98;4;4
1204.95;4;4
1332.23;4;4
1324.2;4;4
1286.85;4;4
1246.87;4;4
1423.63;4;4
1331.47;4;4
1304.57;4;4
1386.8;4;4
1425.09;4;4
1304.42;4;4
1348.25;4;4
1567.23;4;4
1259.02;4;4
1319.05;4;4
1559.97;4;4
1328.21;4;4
1501.83;4;4
1520.52;4;4
1480.66;4;4
1317.18;4;4
1590.15;4;4
1523.94;4;4
1413.94;4;4
1305.52;4;4
1430.96;4;4
1432.13;4;4
1503.54;4;4
1290.93;4;4
1517.42;4;4
1381.93;4;4
1315.76;4;4
1244.96;4;4
1389.03;4;4
1339.47;4;4
1326.74;4;4
1413.36;4;4
1412.06;4;4
1316.69;4;4
1403.26;4;4
1487.13;4;4
1435.28;4;4
1572.31;4;4
1478.71;4;4
1472.91;4;4
1591.91;4;4
1549.68;4;4
1576.91;4;4
1453.56;4;4
1428.32;4;4
1253.03;4;4
1504.91;4;4
1487.56;4;4
1411.81;4;4
1347.48;4;4
1585.22;4;4
1247.21;4;4
1311.27;4;4
1581.46;4;4
1267.82;4;4
1554.12;4;4
1379.06;4;4
1235.2;4;4
1236.39;4;4
1570.24;4;4
1431.5;4;4
1502.93;4;4
1480.29;4;4
1425.66;4;4
1457.3;4;4
1577.66;4;4
1348.48;4;4
1480.72;4;4
1423.24;4;4
1266.0;4;4
1247.66;4;4
1293.49;4;4
1397.27;4;4
1230.06;4;4
1501.46;4;4
1513.0;4;4
1402.53;4;4
1258.27;4;4
1581.81;4;4
1208.31;4;4
1516.03;4;4
1410.1;4;4
1262.98;4;4
1407.95;4;4
1371.66;4;4
1227.04;4;4
1272.88;4;4
1375.68;4;4
1259.62;4;4
1542.79;4;4
1558.25;4;4
1495.33;4;4
1486.71;4;4
1369.26;4;4
1516.98;4;4
1248.1;4;4
1417.07;4;4
1246.46;4;4
1266.17;4;4
1469.83;4;4
1473.07;4;4
1258.17;4;4
1324.31;4;4
1545.58;4;4
1235.93;4;4
1481.44;4;4
1511.08;4;4
1268.52;4;4
1365.04;4;4
1503.67;4;4
1513.62;4;4
1426.95;4;4
1213.94;4;4
1357.71;4;4
1580.17;4;4
1253.84;4;4
1589.73;4;4
1280.83;4;4
1299.13;4;4
1271.71;4;4
1232.26;4;4
1221.25;4;4
1434.16;4;4
1586.99;4;4
1515.14;4;4
1532.54;4;4
1434.31;4;4
1379.13;4;4
1528.86;4;4
1475.88;4;4
1300.98;4;4
1520.96;4;4
1386.99;4;4
1373.23;4;4
1519.82;4;4
1548.07;4;4
1341.44;4;4
1544.43;4;4
1324.95;4;4
1560.5;4;4
1333.63;4;4
1576.7;4;4
1442.35;4;4
1218.75;4;4
1204.94;4;4
1314.69;4;4
1304.56;4;4
1350.01;4;4
1565.91;4;4
1406.65;4;4
1453.18;4;4
1493.72;4;4
1576.15;4;4
1358.9;4;4
1319.38;4;4
1407.45;4;4
1254.5;4;4
1559.95;4;4
1282.69;4;4
1331.21;4;4
1418.23;4;4
1597.03;4;4
1435.76;4;4
1323.63;4;4
1264.01;4;4
1363.57;4;4
1510.96;4;4
1582.03;4;4
1200.01;4;4
1526.75;4;4
1397.63;4;4
1211.61;4;4
1274.38;4;4
1495.09;4;4
1519.47;4;4
1434.86;4;4
1588.21;4;4
1473.77;4;4
1279.3;4;4
1231.58;4;4
1481.65;4;4
1588.39;4;4
1266.75;4;4
1264.0;4;4
1288.84;4;4
1483.78;4;4
1325.79;4;4
1345.6;4;4
1304.06;4;4
1579.77;4;4
1325.93;4;4
1201.56;4;4
1538.61;4;4
1353.08;4;4
1332.89;4;4
1335.06;4;4
1498.06;4;4
1226.84;4;4
1394.14;4;4
1337.93;4;4
1208.26;4;4
1371.37;4;4
1546.4;4;4
1321.73;4;4
1263.34;4;4
1207.32;4;4
1533.34;4;4
1294.91;4;4
1529.97;4;4
1253.24;4;4
1370.31;4;4
1342.14;4;4
1339.42;4;4
1416.51;4;4
1236.23;4;4
1477.02;4;4
1509.61;4;4
1325.9;4;4
1600.00;4;4
1259.73;4;4
1420.54;4;4
1361.48;4;4
1453.53;4;4
1206.14;4;4
1590.21;4;4
1442.21;4;4
1357.45;4;4
1212.65;4;4
1548.64;4;4
1491.69;4;4
1414.25;4;4
1530.2;4;4
1524.91;4;4
1586.42;4;4
1410.63;4;4
1598.73;4;4
1423.2;4;4
1301.11;4;4
1573.2;4;4
1219.09;4;4
1376.54;4;4
1294.21;4;4
1329.35;4;4
1564.68;4;4
1462.51;4;4
1208.35;4;4
1279.38;4;4
1539.67;4;4
1363.01;4;4
1413.08;4;4
1393.16;4;4
1415.65;4;4
1320.78;4;4
1513.06;4;4
1360.26;4;4
1299.75;4;4
1289.3;4;4
1240.3;4;4
1294.44;4;4
1459.4;4;4
1503.96;4;4
1418.08;4;4
1393.82;4;4
1578.91;4;4
1557.56;4;4
1557.33;4;4
1220.9;4;4
1272.9;4;4
1510.62;4;4
1254.17;4;4
1249.36;4;4
1510.25;4;4
1260.0;4;4
1346.9;4;4
1473.53;4;4
1562.85;4;4
1411.96;4;4
1393.36;4;4
1284.71;4;4
1265.11;4;4
1391.5;4;4
1490.07;4;4
1202.86;4;4
1584.96;4;4
1346.99;4;4
1587.5;4;4
1372.21;4;4
1547.56;4;4
1414.5;4;4
1223.86;4;4
1578.36;4;4
1516.78;4;4
1369.19;4;4
1422.38;4;4
1296.86;4;4
1579.63;4;4
1520.96;4;4
1227.06;4;4
1205.43;4;4
1390.29;4;4
1274.3;4;4
1593.87;4;4
1547.77;4;4
1424.76;4;4
1263.46;4;4
1291.51;4;4
1461.52;4;4
1323.42;4;4
1402.89;4;4
1343.63;4;4
1412.39;4;4
1243.43;4;4
1575.44;4;4
1272.27;4;4
1545.13;4;4
1561.1;4;4
1518.84;4;4
1393.08;4;4
1262.25;4;4
1555.53;4;4
1278.94;4;4
1261.98;4;4
1394.87;4;4
1320.63;4;4
1306.66;4;4
1271.53;4;4
1233.11;4;4
1216.26;4;4
1422.8;4;4
1556.08;4;4
1347.23;4;4
1290.01;4;4
1266.96;4;4
1262.66;4;4
1405.72;4;4
1522.13;4;4
1516.47;4;4
1522.44;4;4
1366.74;4;4
1205.08;4;4
1297.51;4;4
1554.78;4;4
1208.23;4;4
1443.05;4;4
1363.92;4;4
1426.9;4;4
1474.49;4;4
1432.92;4;4
1221.54;4;4
1396.05;4;4
1220.34;4;4
1500.54;4;4
1423.22;4;4
1237.78;4;4
1418.89;4;4
1291.83;4;4
1417.82;4;4
1317.52;4;4
1341.61;4;4
1485.65;4;4
1309.14;4;4
1385.12;4;4
1542.21;4;4
1318.5;4;4
1352.04;4;4
1381.59;4;4
1444.52;4;4
1293.81;4;4
1493.43;4;4
1588.1;4;4
1500.57;4;4
1577.93;4;4
1218.55;4;4
1380.44;4;4
1491.66;4;4
1403.59;4;4
1557.65;4;4
1230.32;4;4
1347.85;4;4
1585.33;4;4
1253.23;4;4
1334.81;4;4
1449.74;4;4
1298.86;4;4
1360.53;4;4
1565.74;4;4
1421.4;4;4
1533.13;4;4
1522.36;4;4
1349.55;4;4
1341.5;4;4
1224.41;4;4
1531.22;4;4
1580.18;4;4
1429.73;4;4
1529.98;4;4
1442.92;4;4
1375.22;4;4
1317.03;4;4
1551.07;4;4
1277.97;4;4
1594.9;4;4
1211.21;4;4
1555.43;4;4
1418.93;4;4
1506.18;4;4
1595.25;4;4
1409.77;4;4
1262.6;4;4
1304.13;4;4
1220.48;4;4
1383.79;4;4
1322.22;4;4
1404.14;4;4
1256.33;4;4
1538.45;4;4
1273.77;4;4
1354.16;4;4
1348.12;4;4
1341.38;4;4
1444.08;4;4
1369.15;4;4
1518.78;4;4
1285.88;4;4
1506.08;4;4
1438.69;4;4
1362.07;4;4
1540.44;4;4
1470.25;4;4
1574.99;4;4
1455.17;4;4
1512.12;4;4
1580.78;4;4
1437.71;4;4
1322.23;4;4
1340.1;4;4
1210.52;4;4
1347.76;4;4
1302.9;4;4
1223.16;4;4
1239.27;4;4
1244.95;4;4
1256.57;4;4
1581.29;4;4
1451.08;4;4
1356.64;4;4
1518.76;4;4
1449.29;4;4
1353.77;4;4
1275.08;4;4
1294.9;4;4
1204.11;4;4
1551.68;4;4
1422.53;4;4
1530.43;4;4
1485.78;4;4
1536.92;4;4
1272.7;4;4
1368.52;4;4
1595.28;4;4
1343.97;4;4
1455.99;4;4
1405.24;4;4
1541.07;4;4
1448.51;4;4
1276.43;4;4
1279.87;4;4
1369.91;4;4
1316.16;4;4
1493.33;4;4
1363.94;4;4
1227.75;4;4
1326.0;4;4
1379.73;4;4
1510.35;4;4
1394.51;4;4
1240.49;4;4
1207.97;4;4
1437.38;4;4
1576.71;4;4
1343.13;4;4
1491.32;4;4
1518.58;4;4
1270.78;4;4
1217.94;4;4
1541.1;4;4
1477.43;4;4
1386.1;4;4
1242.7;4;4
1482.57;4;4
1492.59;4;4
1264.58;4;4
1580.55;4;4
1212.77;4;4
1209.55;4;4
1477.44;4;4
1272.16;4;4
1409.01;4;4
1443.36;4;4
1572.34;4;4
1430.42;4;4
1404.71;4;4
1265.82;4;4
1575.34;4;4
1293.91;4;4
1228.76;4;4
1398.62;4;4
1421.85;4;4
1546.92;4;4
1328.78;4;4
1256.91;4;4
1585.13;4;4
1469.03;4;4
1304.64;4;4
1208.68;4;4
1376.12;4;4
1445.06;4;4
1201.99;4;4
1318.6;4;4
1245.42;4;4
1566.78;4;4
1512.58;4;4
1520.86;4;4
1425.06;4;4
1556.27;4;4
1405.81;4;4
1212.29;4;4
1525.78;4;4
1279.62;4;4
1464.39;4;4
1344.56;4;4
1415.7;4;4
1286.45;4;4
1254.54;4;4
1539.47;4;4
1586.29;4;4
1498.96;4;4
1512.61;4;4
1498.53;4;4
1555.65;4;4
1543.44;4;4
1276.73;4;4
1386.49;4;4
1266.83;4;4
1466.68;4;4
1485.71;4;4
1481.36;4;4
1488.85;4;4
1252.41;4;4
1357.81;4;4
1526.0;4;4
1461.48;4;4
1560.37;4;4
1336.7;4;4
1341.93;4;4
1509.61;4;4
1512.87;4;4
1337.47;4;4
1380.68;4;4
1462.29;4;4
1410.85;4;4
1428.62;4;4
1493.46;4;4
1503.02;4;4
1295.87;4;4
1368.84;4;4
1566.9;4;4
1219.66;4;4
1595.56;4;4
1435.18;4;4
1484.31;4;4
1309.61;4;4
1585.54;4;4
1320.27;4;4
1219.53;4;4
1368.46;4;4
1228.71;4;4
1350.4;4;4
1409.58;4;4
1223.65;4;4
1301.03;4;4
1259.03;4;4
1221.88;4;4
1230.9;4;4
1249.1;4;4
1489.1;4;4
1220.73;4;4
1235.5;4;4
1355.38;4;4
1202.95;4;4
1464.76;4;4
1573.88;4;4
1308.15;4;4
1357.9;4;4
1268.84;4;4
1534.7;4;4
1297.32;4;4
1374.23;4;4
1382.82;4;4
1295.29;4;4
1335.92;4;4
1485.37;4;4
1369.83;4;4
1269.0;4;4
1489.08;4;4
1452.64;4;4
1214.4;4;4
1287.36;4;4
1568.11;4;4
1217.41;4;4
1525.83;4;4
1382.36;4;4
1470.98;4;4
1534.44;4;4
1439.25;4;4
1423.1;4;4
1248.01;4;4
1515.52;4;4
1368.53;4;4
1411.86;4;4
1320.19;4;4
1404.48;4;4
1463.81;4;4
1289.01;4;4
1512.86;4;4
1533.77;4;4
1493.69;4;4
1249.78;4;4
1541.01;4;4
1397.42;4;4
1306.5;4;4
1340.25;4;4
1275.11;4;4
1331.36;4;4
1509.22;4;4
1507.34;4;4
1498.56;4;4
1433.95;4;4
1521.03;4;4
1500.56;4;4
1343.51;4;4
1330.53;4;4
1320.28;4;4
1234.58;4;4
1535.83;4;4
1481.56;4;4
1398.53;4;4
1211.14;4;4
1418.29;4;4
1366.24;4;4
1410.48;4;4
1510.27;4;4
1381.8;4;4
1586.44;4;4
1489.31;4;4
1311.93;4;4
1248.93;4;4
1553.58;4;4
1391.89;4;4
1363.74;4;4
1507.26;4;4
1344.0;4;4
1480.87;4;4
1237.83;4;4
1492.11;4;4
1392.14;4;4
1214.09;4;4
1544.43;4;4
1203.58;4;4
1276.53;4;4
1501.48;4;4
1561.87;4;4
1325.61;4;4
1330.91;4;4
1444.02;4;4
1469.48;4;4
1424.82;4;4
1376.72;4;4
1392.87;4;4
1423.97;4;4
1278.44;4;4
1566.26;4;4
1284.11;4;4
1582.7;4;4
1291.65;4;4
1480.66;4;4
1598.43;4;4
1322.45;4;4
1367.56;4;4
1355.82;4;4
1498.78;4;4
1342.84;4;4
1304.28;4;4
1384.56;4;4
1505.99;4;4
1383.19;4;4
1594.31;4;4
1580.76;4;4
1496.59;4;4
1411.76;4;4
1351.69;4;4
1287.83;4;4
1475.05;4;4
1458.31;4;4
1456.75;4;4
1363.12;4;4
1261.08;4;4
1534.31;4;4
1250.09;4;4
1418.92;4;4
1484.83;4;4
1494.76;4;4
1451.49;4;4
1203.51;4;4
1290.56;4;4
1397.72;4;4
1450.59;4;4
1504.79;4;4
1265.62;4;4
1541.14;4;4
1352.3;4;4
1460.42;4;4
1313.85;4;4
1213.97;4;4
1481.39;4;4
1455.55;4;4
1318.03;4;4
1285.73;4;4
1547.54;4;4
1334.42;4;4
1511.79;4;4
1422.27;4;4
1269.84;4;4
1397.63;4;4
1348.93;4;4
1349.26;4;4
1484.28;4;4
1389.72;4;4
1301.38;4;4
1544.44;4;4
1264.59;4;4
1206.4;4;4
1501.21;4;4
1389.21;4;4
1493.16;4;4
1595.97;4;4
1406.37;4;4
1272.44;4;4
1567.25;4;4
1208.05;4;4
1227.89;4;4
1453.34;4;4
1211.14;4;4
1585.72;4;4
1287.33;4;4
1552.6;4;4
1500.36;4;4
1409.93;4;4
1274.67;4;4
1460.16;4;4
1315.21;4;4
1536.23;4;4
1351.8;4;4
1346.84;4;4
1352.15;4;4
1290.66;4;4
1316.03;4;4
1328.43;4;4
1597.7;4;4
1563.29;4;4
1357.64;4;4
1555.17;4;4
1335.88;4;4
1350.28;4;4
1558.32;4;4
1275.36;4;4
1289.19;4;4
1472.21;4;4
1272.09;4;4
1291.09;4;4
1274.32;4;4
1418.76;4;4
1467.75;4;4
1597.81;4;4
1450.03;4;4
1445.23;4;4
1591.11;4;4
1411.42;4;4
1493.34;4;4
1587.02;4;4
1352.91;4;4
1406.52;4;4
1319.35;4;4
1378.25;4;4
1339.58;4;4
1454.7;4;4
1528.28;4;4
1419.43;4;4
1574.19;4;4
1474.75;4;4
1498.45;4;4
1549.69;4;4
1417.92;4;4
1595.88;4;4
1493.79;4;4
1295.34;4;4
1517.33;4;4
1393.17;4;4
1421.58;4;4
1272.7;4;4
1299.78;4;4
1529.03;4;4
1420.68;4;4
1410.54;4;4
1297.48;4;4
1477.13;4;4
1299.31;4;4
1460.45;4;4
1589.47;4;4
1321.59;4;4
1209.62;4;4
1526.03;4;4
1360.51;4;4
1587.28;4;4
1492.51;4;4
1327.39;4;4
1482.45;4;4
1373.16;4;4
1392.96;4;4
1574.39;4;4
1287.62;4;4
1541.09;4;4
1553.0;4;4
1430.26;4;4
1345.51;4;4
1450.01;4;4
1388.3;4;4
1213.59;4;4
1525.6;4;4
1206.94;4;4
1482.23;4;4
1539.72;4;4
1251.02;4;4
1390.98;4;4
1494.47;4;4
1257.59;4;4
1348.09;4;4
1435.19;4;4
1515.32;4;4
1520.2;4;4
1528.72;4;4
1509.25;4;4
1556.88;4;4
1223.21;4;4
1388.42;4;4
1225.42;4;4
1353.66;4;4
1367.14;4;4
1538.27;4;4
1320.71;4;4
1296.35;4;4
1412.95;4;4
1237.99;4;4
1237.05;4;4
1289.06;4;4
1363.45;4;4
1593.3;4;4
1530.97;4;4
1379.0;4;4
1251.94;4;4
1345.51;4;4
1638.75;5;5
1769.38;5;5
1653.4;5;5
1916.54;5;5
1695.05;5;5
1852.88;5;5
1740.73;5;5
1825.43;5;5
1848.36;5;5
1806.22;5;5
1978.16;5;5
1896.74;5;5
1729.71;5;5
1804.39;5;5
1732.67;5;5
1897.95;5;5
1728.9;5;5
1757.3;5;5
1623.43;5;5
1942.21;5;5
1873.58;5;5
1935.84;5;5
1639.65;5;5
1716.47;5;5
1833.38;5;5
1849.7;5;5
1724.77;5;5
1693.35;5;5
1687.6;5;5
1907.94;5;5
1737.62;5;5
1869.39;5;5
1963.19;5;5
1900.8;5;5
1729.24;5;5
1920.79;5;5
1665.46;5;5
1839.19;5;5
1686.79;5;5
1887.4;5;5
1919.99;5;5
1602.92;5;5
1890.64;5;5
1623.41;5;5
1979.48;5;5
1807.97;5;5
1880.41;5;5
1819.33;5;5
1633.71;5;5
1969.39;5;5
1683.69;5;5
1933.22;5;5
1873.64;5;5
1611.02;5;5
1988.85;5;5
1662.6;5;5
1877.78;5;5
1827.49;5;5
1964.26;5;5
1695.17;5;5
1900.58;5;5
1702.92;5;5
1616.62;5;5
1645.52;5;5
1798.7;5;5
1670.21;5;5
1651.81;5;5
1876.79;5;5
1634.35;5;5
1898.76;5;5
1695.73;5;5
1942.33;5;5
1671.38;5;5
1920.81;5;5
1899.46;5;5
1958.79;5;5
1705.84;5;5
1877.68;5;5
1774.0;5;5
1860.02;5;5
1930.44;5;5
1684.34;5;5
1655.18;5;5
1806.71;5;5
1720.69;5;5
1803.12;5;5
1952.05;5;5
1926.3;5;5
1983.05;5;5
1755.34;5;5
1631.55;5;5
1894.81;5;5
1995.64;5;5
1768.09;5;5
1811.61;5;5
1626.77;5;5
1653.05;5;5
1995.13;5;5
1756.56;5;5
1975.26;5;5
1675.0;5;5
1867.76;5;5
1687.45;5;5
1883.82;5;5
1816.61;5;5
1908.2;5;5
1829.86;5;5
1745.13;5;5
1672.84;5;5
1837.08;5;5
1618.48;5;5
1765.32;5;5
1987.47;5;5
1787.64;5;5
1890.09;5;5
1855.37;5;5
1749.84;5;5
1716.36;5;5
1716.52;5;5
1787.78;5;5
1626.82;5;5
1942.72;5;5
1984.68;5;5
1677.0;5;5
1756.37;5;5
1720.7;5;5
1829.88;5;5
1656.48;5;5
1843.69;5;5
1992.18;5;5
1703.26;5;5
1710.62;5;5
1903.63;5;5
1763.41;5;5
1986.27;5;5
1770.09;5;5
1968.37;5;5
1763.46;5;5
1989.05;5;5
1600.01;5;5
1622.76;5;5
1672.78;5;5
1962.48;5;5
1884.05;5;5
1903.52;5;5
1639.94;5;5
1960.71;5;5
1992.36;5;5
1693.02;5;5
1832.09;5;5
1922.45;5;5
1834.5;5;5
1613.43;5;5
1771.87;5;5
